observation_date,DEXINUS,YearMonth,Monthly_Avg
03-02-2017,67.18,2017-02,66.97
06-02-2017,67.2,2017-02,66.97
07-02-2017,67.35,2017-02,66.97
08-02-2017,67.04,2017-02,66.97
09-02-2017,66.71,2017-02,66.97
10-02-2017,66.8,2017-02,66.97
13-02-2017,66.99,2017-02,66.97
14-02-2017,66.88,2017-02,66.97
15-02-2017,66.85,2017-02,66.97
16-02-2017,67.12,2017-02,66.97
17-02-2017,67.09,2017-02,66.97
20-02-2017,,2017-02,66.97
21-02-2017,67,2017-02,66.97
22-02-2017,66.95,2017-02,66.97
23-02-2017,66.68,2017-02,66.97
24-02-2017,66.68,2017-02,66.97
27-02-2017,66.69,2017-02,66.97
28-02-2017,66.67,2017-02,66.97
01-03-2017,66.83,2017-03,65.80
02-03-2017,66.75,2017-03,65.80
03-03-2017,66.76,2017-03,65.80
06-03-2017,66.64,2017-03,65.80
07-03-2017,66.62,2017-03,65.80
08-03-2017,66.76,2017-03,65.80
09-03-2017,66.64,2017-03,65.80
10-03-2017,66.6,2017-03,65.80
13-03-2017,66.15,2017-03,65.80
14-03-2017,65.76,2017-03,65.80
15-03-2017,65.62,2017-03,65.80
16-03-2017,65.4,2017-03,65.80
17-03-2017,65.38,2017-03,65.80
20-03-2017,65.3,2017-03,65.80
21-03-2017,65.31,2017-03,65.80
22-03-2017,65.45,2017-03,65.80
23-03-2017,65.41,2017-03,65.80
24-03-2017,65.4,2017-03,65.80
27-03-2017,65.05,2017-03,65.80
28-03-2017,65.02,2017-03,65.80
29-03-2017,64.87,2017-03,65.80
30-03-2017,64.85,2017-03,65.80
31-03-2017,64.85,2017-03,65.80
03-04-2017,65.03,2017-04,64.54
04-04-2017,65.1,2017-04,64.54
05-04-2017,64.87,2017-04,64.54
06-04-2017,64.58,2017-04,64.54
07-04-2017,64.26,2017-04,64.54
10-04-2017,64.55,2017-04,64.54
11-04-2017,64.55,2017-04,64.54
12-04-2017,64.68,2017-04,64.54
13-04-2017,64.42,2017-04,64.54
14-04-2017,64.42,2017-04,64.54
17-04-2017,64.53,2017-04,64.54
18-04-2017,64.56,2017-04,64.54
19-04-2017,64.62,2017-04,64.54
20-04-2017,64.61,2017-04,64.54
21-04-2017,64.65,2017-04,64.54
24-04-2017,64.48,2017-04,64.54
25-04-2017,64.32,2017-04,64.54
26-04-2017,64.08,2017-04,64.54
27-04-2017,64.14,2017-04,64.54
28-04-2017,64.27,2017-04,64.54
01-05-2017,64.25,2017-05,64.42
02-05-2017,64.16,2017-05,64.42
03-05-2017,64.17,2017-05,64.42
04-05-2017,64.22,2017-05,64.42
05-05-2017,64.31,2017-05,64.42
08-05-2017,64.32,2017-05,64.42
09-05-2017,64.66,2017-05,64.42
10-05-2017,64.53,2017-05,64.42
11-05-2017,64.43,2017-05,64.42
12-05-2017,64.24,2017-05,64.42
15-05-2017,64.04,2017-05,64.42
16-05-2017,64.03,2017-05,64.42
17-05-2017,64.11,2017-05,64.42
18-05-2017,64.87,2017-05,64.42
19-05-2017,64.56,2017-05,64.42
22-05-2017,64.53,2017-05,64.42
23-05-2017,64.85,2017-05,64.42
24-05-2017,64.74,2017-05,64.42
25-05-2017,64.55,2017-05,64.42
26-05-2017,64.5,2017-05,64.42
29-05-2017,,2017-05,64.42
30-05-2017,64.66,2017-05,64.42
31-05-2017,64.5,2017-05,64.42
01-06-2017,64.39,2017-06,64.45
02-06-2017,64.41,2017-06,64.45
05-06-2017,64.34,2017-06,64.45
06-06-2017,64.42,2017-06,64.45
07-06-2017,64.39,2017-06,64.45
08-06-2017,64.24,2017-06,64.45
09-06-2017,64.24,2017-06,64.45
12-06-2017,64.48,2017-06,64.45
13-06-2017,64.33,2017-06,64.45
14-06-2017,64.23,2017-06,64.45
15-06-2017,64.58,2017-06,64.45
16-06-2017,64.5,2017-06,64.45
19-06-2017,64.45,2017-06,64.45
20-06-2017,64.54,2017-06,64.45
21-06-2017,64.52,2017-06,64.45
22-06-2017,64.6,2017-06,64.45
23-06-2017,64.47,2017-06,64.45
26-06-2017,64.43,2017-06,64.45
27-06-2017,64.47,2017-06,64.45
28-06-2017,64.55,2017-06,64.45
29-06-2017,64.66,2017-06,64.45
30-06-2017,64.62,2017-06,64.45
03-07-2017,64.84,2017-07,64.42
04-07-2017,,2017-07,64.42
05-07-2017,64.8,2017-07,64.42
06-07-2017,64.72,2017-07,64.42
07-07-2017,64.62,2017-07,64.42
10-07-2017,64.45,2017-07,64.42
11-07-2017,64.54,2017-07,64.42
12-07-2017,64.53,2017-07,64.42
13-07-2017,64.46,2017-07,64.42
14-07-2017,64.38,2017-07,64.42
17-07-2017,64.34,2017-07,64.42
18-07-2017,64.32,2017-07,64.42
19-07-2017,64.24,2017-07,64.42
20-07-2017,64.37,2017-07,64.42
21-07-2017,64.38,2017-07,64.42
24-07-2017,64.39,2017-07,64.42
25-07-2017,64.38,2017-07,64.42
26-07-2017,64.32,2017-07,64.42
27-07-2017,64.11,2017-07,64.42
28-07-2017,64.11,2017-07,64.42
31-07-2017,64.18,2017-07,64.42
01-08-2017,64.06,2017-08,63.97
02-08-2017,63.64,2017-08,63.97
03-08-2017,63.67,2017-08,63.97
04-08-2017,63.64,2017-08,63.97
07-08-2017,63.83,2017-08,63.97
08-08-2017,63.69,2017-08,63.97
09-08-2017,63.86,2017-08,63.97
10-08-2017,64.05,2017-08,63.97
11-08-2017,64.14,2017-08,63.97
14-08-2017,64.08,2017-08,63.97
15-08-2017,64.12,2017-08,63.97
16-08-2017,64.16,2017-08,63.97
17-08-2017,64.15,2017-08,63.97
18-08-2017,64.1,2017-08,63.97
21-08-2017,64.1,2017-08,63.97
22-08-2017,64.07,2017-08,63.97
23-08-2017,64.04,2017-08,63.97
24-08-2017,64.04,2017-08,63.97
25-08-2017,64,2017-08,63.97
28-08-2017,63.9,2017-08,63.97
29-08-2017,64.02,2017-08,63.97
30-08-2017,63.98,2017-08,63.97
31-08-2017,63.93,2017-08,63.97
01-09-2017,64.02,2017-09,64.48
04-09-2017,,2017-09,64.48
05-09-2017,64.12,2017-09,64.48
06-09-2017,64.06,2017-09,64.48
07-09-2017,64.01,2017-09,64.48
08-09-2017,63.78,2017-09,64.48
11-09-2017,63.93,2017-09,64.48
12-09-2017,64.03,2017-09,64.48
13-09-2017,64,2017-09,64.48
14-09-2017,64.12,2017-09,64.48
15-09-2017,64.1,2017-09,64.48
18-09-2017,64.15,2017-09,64.48
19-09-2017,64.3,2017-09,64.48
20-09-2017,64.29,2017-09,64.48
21-09-2017,64.8,2017-09,64.48
22-09-2017,64.79,2017-09,64.48
25-09-2017,65.12,2017-09,64.48
26-09-2017,65.46,2017-09,64.48
27-09-2017,65.71,2017-09,64.48
28-09-2017,65.46,2017-09,64.48
29-09-2017,65.3,2017-09,64.48
02-10-2017,65.28,2017-10,65.04
03-10-2017,65.48,2017-10,65.04
04-10-2017,65.02,2017-10,65.04
05-10-2017,65.14,2017-10,65.04
06-10-2017,65.39,2017-10,65.04
09-10-2017,,2017-10,65.04
10-10-2017,65.24,2017-10,65.04
11-10-2017,65.15,2017-10,65.04
12-10-2017,65.05,2017-10,65.04
13-10-2017,64.7,2017-10,65.04
16-10-2017,64.7,2017-10,65.04
17-10-2017,65.02,2017-10,65.04
18-10-2017,65.06,2017-10,65.04
19-10-2017,64.99,2017-10,65.04
20-10-2017,65.03,2017-10,65.04
23-10-2017,65.02,2017-10,65.04
24-10-2017,65.1,2017-10,65.04
25-10-2017,64.92,2017-10,65.04
26-10-2017,64.84,2017-10,65.04
27-10-2017,65.04,2017-10,65.04
30-10-2017,64.83,2017-10,65.04
31-10-2017,64.75,2017-10,65.04
01-11-2017,64.56,2017-11,64.84
02-11-2017,64.57,2017-11,64.84
03-11-2017,64.56,2017-11,64.84
06-11-2017,64.62,2017-11,64.84
07-11-2017,65.03,2017-11,64.84
08-11-2017,64.94,2017-11,64.84
09-11-2017,64.96,2017-11,64.84
10-11-2017,,2017-11,64.84
13-11-2017,65.46,2017-11,64.84
14-11-2017,65.41,2017-11,64.84
15-11-2017,65.26,2017-11,64.84
16-11-2017,65.32,2017-11,64.84
17-11-2017,65.01,2017-11,64.84
20-11-2017,65.1,2017-11,64.84
21-11-2017,64.91,2017-11,64.84
22-11-2017,64.87,2017-11,64.84
23-11-2017,,2017-11,64.84
24-11-2017,64.67,2017-11,64.84
27-11-2017,64.47,2017-11,64.84
28-11-2017,64.4,2017-11,64.84
29-11-2017,64.29,2017-11,64.84
30-11-2017,64.46,2017-11,64.84
01-12-2017,64.5,2017-12,64.24
04-12-2017,64.36,2017-12,64.24
05-12-2017,64.38,2017-12,64.24
06-12-2017,64.53,2017-12,64.24
07-12-2017,64.57,2017-12,64.24
08-12-2017,64.43,2017-12,64.24
11-12-2017,64.35,2017-12,64.24
12-12-2017,64.39,2017-12,64.24
13-12-2017,64.45,2017-12,64.24
14-12-2017,64.36,2017-12,64.24
15-12-2017,64.04,2017-12,64.24
18-12-2017,64.23,2017-12,64.24
19-12-2017,64.02,2017-12,64.24
20-12-2017,64.11,2017-12,64.24
21-12-2017,64.02,2017-12,64.24
22-12-2017,64.02,2017-12,64.24
25-12-2017,,2017-12,64.24
26-12-2017,64.08,2017-12,64.24
27-12-2017,64.15,2017-12,64.24
28-12-2017,64.07,2017-12,64.24
29-12-2017,63.83,2017-12,64.24
01-01-2018,,2018-01,63.65
02-01-2018,63.46,2018-01,63.65
03-01-2018,63.5,2018-01,63.65
04-01-2018,63.4,2018-01,63.65
05-01-2018,63.38,2018-01,63.65
08-01-2018,63.48,2018-01,63.65
09-01-2018,63.66,2018-01,63.65
10-01-2018,63.58,2018-01,63.65
11-01-2018,63.65,2018-01,63.65
12-01-2018,63.61,2018-01,63.65
15-01-2018,,2018-01,63.65
16-01-2018,64.01,2018-01,63.65
17-01-2018,63.88,2018-01,63.65
18-01-2018,63.87,2018-01,63.65
19-01-2018,63.84,2018-01,63.65
22-01-2018,63.88,2018-01,63.65
23-01-2018,63.76,2018-01,63.65
24-01-2018,63.69,2018-01,63.65
25-01-2018,63.52,2018-01,63.65
26-01-2018,63.58,2018-01,63.65
29-01-2018,63.57,2018-01,63.65
30-01-2018,63.65,2018-01,63.65
31-01-2018,63.58,2018-01,63.65
01-02-2018,63.97,2018-02,64.43
02-02-2018,64.11,2018-02,64.43
05-02-2018,64.06,2018-02,64.43
06-02-2018,64.23,2018-02,64.43
07-02-2018,64.23,2018-02,64.43
08-02-2018,64.27,2018-02,64.43
09-02-2018,64.37,2018-02,64.43
12-02-2018,64.29,2018-02,64.43
13-02-2018,64.27,2018-02,64.43
14-02-2018,64.1,2018-02,64.43
15-02-2018,63.93,2018-02,64.43
16-02-2018,64.21,2018-02,64.43
19-02-2018,,2018-02,64.43
20-02-2018,64.83,2018-02,64.43
21-02-2018,64.76,2018-02,64.43
22-02-2018,65.01,2018-02,64.43
23-02-2018,64.71,2018-02,64.43
26-02-2018,64.78,2018-02,64.43
27-02-2018,64.84,2018-02,64.43
28-02-2018,65.2,2018-02,64.43
01-03-2018,65.2,2018-03,65.05
02-03-2018,65.24,2018-03,65.05
05-03-2018,65.06,2018-03,65.05
06-03-2018,64.9,2018-03,65.05
07-03-2018,64.86,2018-03,65.05
08-03-2018,65.15,2018-03,65.05
09-03-2018,65.12,2018-03,65.05
12-03-2018,65,2018-03,65.05
13-03-2018,64.85,2018-03,65.05
14-03-2018,64.84,2018-03,65.05
15-03-2018,64.94,2018-03,65.05
16-03-2018,64.97,2018-03,65.05
19-03-2018,65.21,2018-03,65.05
20-03-2018,65.19,2018-03,65.05
21-03-2018,65.2,2018-03,65.05
22-03-2018,65.1,2018-03,65.05
23-03-2018,64.98,2018-03,65.05
26-03-2018,64.83,2018-03,65.05
27-03-2018,64.98,2018-03,65.05
28-03-2018,65.15,2018-03,65.05
29-03-2018,65.12,2018-03,65.05
30-03-2018,65.11,2018-03,65.05
02-04-2018,65.11,2018-04,65.67
03-04-2018,65,2018-04,65.67
04-04-2018,65.08,2018-04,65.67
05-04-2018,64.92,2018-04,65.67
06-04-2018,64.95,2018-04,65.67
09-04-2018,64.95,2018-04,65.67
10-04-2018,64.95,2018-04,65.67
11-04-2018,65.26,2018-04,65.67
12-04-2018,65.28,2018-04,65.67
13-04-2018,65.27,2018-04,65.67
16-04-2018,65.46,2018-04,65.67
17-04-2018,65.66,2018-04,65.67
18-04-2018,65.62,2018-04,65.67
19-04-2018,65.79,2018-04,65.67
20-04-2018,66.15,2018-04,65.67
23-04-2018,66.42,2018-04,65.67
24-04-2018,66.36,2018-04,65.67
25-04-2018,66.92,2018-04,65.67
26-04-2018,66.8,2018-04,65.67
27-04-2018,66.68,2018-04,65.67
30-04-2018,66.5,2018-04,65.67
01-05-2018,66.52,2018-05,67.51
02-05-2018,66.71,2018-05,67.51
03-05-2018,66.68,2018-05,67.51
04-05-2018,66.83,2018-05,67.51
07-05-2018,67.13,2018-05,67.51
08-05-2018,67.12,2018-05,67.51
09-05-2018,67.25,2018-05,67.51
10-05-2018,67.24,2018-05,67.51
11-05-2018,67.28,2018-05,67.51
14-05-2018,67.55,2018-05,67.51
15-05-2018,68.07,2018-05,67.51
16-05-2018,67.77,2018-05,67.51
17-05-2018,67.76,2018-05,67.51
18-05-2018,68.04,2018-05,67.51
21-05-2018,68.11,2018-05,67.51
22-05-2018,68.04,2018-05,67.51
23-05-2018,68.38,2018-05,67.51
24-05-2018,68.32,2018-05,67.51
25-05-2018,67.78,2018-05,67.51
28-05-2018,,2018-05,67.51
29-05-2018,67.78,2018-05,67.51
30-05-2018,67.46,2018-05,67.51
31-05-2018,67.4,2018-05,67.51
01-06-2018,66.99,2018-06,67.79
04-06-2018,67.05,2018-06,67.79
05-06-2018,67.12,2018-06,67.79
06-06-2018,66.87,2018-06,67.79
07-06-2018,67.2,2018-06,67.79
08-06-2018,67.56,2018-06,67.79
11-06-2018,67.46,2018-06,67.79
12-06-2018,67.48,2018-06,67.79
13-06-2018,67.6,2018-06,67.79
14-06-2018,67.62,2018-06,67.79
15-06-2018,68.06,2018-06,67.79
18-06-2018,68.1,2018-06,67.79
19-06-2018,68.3,2018-06,67.79
20-06-2018,68.06,2018-06,67.79
21-06-2018,67.94,2018-06,67.79
22-06-2018,67.88,2018-06,67.79
25-06-2018,68.09,2018-06,67.79
26-06-2018,68.31,2018-06,67.79
27-06-2018,68.63,2018-06,67.79
28-06-2018,68.81,2018-06,67.79
29-06-2018,68.46,2018-06,67.79
02-07-2018,68.78,2018-07,68.69
03-07-2018,68.58,2018-07,68.69
04-07-2018,,2018-07,68.69
05-07-2018,68.89,2018-07,68.69
06-07-2018,68.8,2018-07,68.69
09-07-2018,68.66,2018-07,68.69
10-07-2018,68.76,2018-07,68.69
11-07-2018,68.7,2018-07,68.69
12-07-2018,68.52,2018-07,68.69
13-07-2018,68.44,2018-07,68.69
16-07-2018,68.6,2018-07,68.69
17-07-2018,68.42,2018-07,68.69
18-07-2018,68.62,2018-07,68.69
19-07-2018,69.01,2018-07,68.69
20-07-2018,68.74,2018-07,68.69
23-07-2018,68.84,2018-07,68.69
24-07-2018,68.94,2018-07,68.69
25-07-2018,68.72,2018-07,68.69
26-07-2018,68.66,2018-07,68.69
27-07-2018,68.6,2018-07,68.69
30-07-2018,68.6,2018-07,68.69
31-07-2018,68.54,2018-07,68.69
01-08-2018,68.37,2018-08,69.63
02-08-2018,68.63,2018-08,69.63
03-08-2018,68.54,2018-08,69.63
06-08-2018,68.82,2018-08,69.63
07-08-2018,68.62,2018-08,69.63
08-08-2018,68.65,2018-08,69.63
09-08-2018,68.74,2018-08,69.63
10-08-2018,68.88,2018-08,69.63
13-08-2018,70.02,2018-08,69.63
14-08-2018,69.95,2018-08,69.63
15-08-2018,69.92,2018-08,69.63
16-08-2018,70.19,2018-08,69.63
17-08-2018,70.09,2018-08,69.63
20-08-2018,69.84,2018-08,69.63
21-08-2018,69.85,2018-08,69.63
22-08-2018,69.85,2018-08,69.63
23-08-2018,70.09,2018-08,69.63
24-08-2018,69.96,2018-08,69.63
27-08-2018,70.16,2018-08,69.63
28-08-2018,70.09,2018-08,69.63
29-08-2018,70.53,2018-08,69.63
30-08-2018,70.74,2018-08,69.63
31-08-2018,71,2018-08,69.63
03-09-2018,,2018-09,72.28
04-09-2018,71.58,2018-09,72.28
05-09-2018,71.75,2018-09,72.28
06-09-2018,71.94,2018-09,72.28
07-09-2018,71.78,2018-09,72.28
10-09-2018,72.45,2018-09,72.28
11-09-2018,72.69,2018-09,72.28
12-09-2018,72.15,2018-09,72.28
13-09-2018,72.02,2018-09,72.28
14-09-2018,71.87,2018-09,72.28
17-09-2018,72.51,2018-09,72.28
18-09-2018,72.98,2018-09,72.28
19-09-2018,72.35,2018-09,72.28
20-09-2018,72.01,2018-09,72.28
21-09-2018,72.18,2018-09,72.28
24-09-2018,72.66,2018-09,72.28
25-09-2018,72.68,2018-09,72.28
26-09-2018,72.59,2018-09,72.28
27-09-2018,72.55,2018-09,72.28
28-09-2018,72.54,2018-09,72.28
01-10-2018,72.92,2018-10,73.56
02-10-2018,72.91,2018-10,73.56
03-10-2018,73.34,2018-10,73.56
04-10-2018,73.62,2018-10,73.56
05-10-2018,73.76,2018-10,73.56
08-10-2018,,2018-10,73.56
09-10-2018,74.33,2018-10,73.56
10-10-2018,74.25,2018-10,73.56
11-10-2018,74.04,2018-10,73.56
12-10-2018,73.6,2018-10,73.56
15-10-2018,73.76,2018-10,73.56
16-10-2018,73.46,2018-10,73.56
17-10-2018,73.52,2018-10,73.56
18-10-2018,73.52,2018-10,73.56
19-10-2018,73.37,2018-10,73.56
22-10-2018,73.56,2018-10,73.56
23-10-2018,73.54,2018-10,73.56
24-10-2018,73.18,2018-10,73.56
25-10-2018,73.21,2018-10,73.56
26-10-2018,73.46,2018-10,73.56
29-10-2018,73.42,2018-10,73.56
30-10-2018,73.62,2018-10,73.56
31-10-2018,73.95,2018-10,73.56
01-11-2018,73.45,2018-11,71.74
02-11-2018,72.44,2018-11,71.74
05-11-2018,73.08,2018-11,71.74
06-11-2018,72.95,2018-11,71.74
07-11-2018,72.44,2018-11,71.74
08-11-2018,72.37,2018-11,71.74
09-11-2018,72.48,2018-11,71.74
12-11-2018,,2018-11,71.74
13-11-2018,72.61,2018-11,71.74
14-11-2018,72.3,2018-11,71.74
15-11-2018,71.97,2018-11,71.74
16-11-2018,71.98,2018-11,71.74
19-11-2018,71.6,2018-11,71.74
20-11-2018,71.49,2018-11,71.74
21-11-2018,71.3,2018-11,71.74
22-11-2018,,2018-11,71.74
23-11-2018,70.65,2018-11,71.74
26-11-2018,70.81,2018-11,71.74
27-11-2018,70.8,2018-11,71.74
28-11-2018,70.63,2018-11,71.74
29-11-2018,69.79,2018-11,71.74
30-11-2018,69.62,2018-11,71.74
03-12-2018,70.4,2018-12,70.83
04-12-2018,70.52,2018-12,70.83
05-12-2018,,2018-12,70.83
06-12-2018,70.84,2018-12,70.83
07-12-2018,70.85,2018-12,70.83
10-12-2018,72.44,2018-12,70.83
11-12-2018,72.27,2018-12,70.83
12-12-2018,71.79,2018-12,70.83
13-12-2018,71.52,2018-12,70.83
14-12-2018,71.94,2018-12,70.83
17-12-2018,71.6,2018-12,70.83
18-12-2018,70.61,2018-12,70.83
19-12-2018,70.26,2018-12,70.83
20-12-2018,69.96,2018-12,70.83
21-12-2018,70.09,2018-12,70.83
24-12-2018,,2018-12,70.83
25-12-2018,,2018-12,70.83
26-12-2018,70.07,2018-12,70.83
27-12-2018,70.34,2018-12,70.83
28-12-2018,69.92,2018-12,70.83
31-12-2018,69.58,2018-12,70.83
01-01-2019,,2019-01,70.71
02-01-2019,70.02,2019-01,70.71
03-01-2019,70.12,2019-01,70.71
04-01-2019,69.63,2019-01,70.71
07-01-2019,69.78,2019-01,70.71
08-01-2019,70.11,2019-01,70.71
09-01-2019,70.42,2019-01,70.71
10-01-2019,70.43,2019-01,70.71
11-01-2019,70.38,2019-01,70.71
14-01-2019,,2019-01,70.71
15-01-2019,71,2019-01,70.71
16-01-2019,70.97,2019-01,70.71
17-01-2019,71.09,2019-01,70.71
18-01-2019,71.21,2019-01,70.71
21-01-2019,,2019-01,70.71
22-01-2019,71.23,2019-01,70.71
23-01-2019,71.21,2019-01,70.71
24-01-2019,71.02,2019-01,70.71
25-01-2019,70.94,2019-01,70.71
28-01-2019,71.06,2019-01,70.71
29-01-2019,71.4,2019-01,70.71
30-01-2019,71.24,2019-01,70.71
31-01-2019,70.94,2019-01,70.71
01-02-2019,71.41,2019-02,71.17
04-02-2019,71.66,2019-02,71.17
05-02-2019,71.52,2019-02,71.17
06-02-2019,71.55,2019-02,71.17
07-02-2019,71.3,2019-02,71.17
08-02-2019,71.23,2019-02,71.17
11-02-2019,71.15,2019-02,71.17
12-02-2019,70.56,2019-02,71.17
13-02-2019,70.86,2019-02,71.17
14-02-2019,71.18,2019-02,71.17
15-02-2019,71.36,2019-02,71.17
18-02-2019,,2019-02,71.17
19-02-2019,71.31,2019-02,71.17
20-02-2019,,2019-02,71.17
21-02-2019,71.15,2019-02,71.17
22-02-2019,71.07,2019-02,71.17
25-02-2019,70.82,2019-02,71.17
26-02-2019,71.02,2019-02,71.17
27-02-2019,71.15,2019-02,71.17
28-02-2019,70.83,2019-02,71.17
01-03-2019,70.9,2019-03,69.49
04-03-2019,70.91,2019-03,69.49
05-03-2019,70.55,2019-03,69.49
06-03-2019,70.02,2019-03,69.49
07-03-2019,70.09,2019-03,69.49
08-03-2019,70,2019-03,69.49
11-03-2019,69.82,2019-03,69.49
12-03-2019,69.62,2019-03,69.49
13-03-2019,69.52,2019-03,69.49
14-03-2019,69.33,2019-03,69.49
15-03-2019,68.94,2019-03,69.49
18-03-2019,68.6,2019-03,69.49
19-03-2019,69.02,2019-03,69.49
20-03-2019,68.85,2019-03,69.49
21-03-2019,68.72,2019-03,69.49
22-03-2019,69.01,2019-03,69.49
25-03-2019,68.88,2019-03,69.49
26-03-2019,68.98,2019-03,69.49
27-03-2019,69.13,2019-03,69.49
28-03-2019,69.23,2019-03,69.49
29-03-2019,69.16,2019-03,69.49
01-04-2019,69.18,2019-04,69.41
02-04-2019,68.91,2019-04,69.41
03-04-2019,68.58,2019-04,69.41
04-04-2019,69.03,2019-04,69.41
05-04-2019,69.11,2019-04,69.41
08-04-2019,69.56,2019-04,69.41
09-04-2019,69.28,2019-04,69.41
10-04-2019,69.12,2019-04,69.41
11-04-2019,68.97,2019-04,69.41
12-04-2019,69.21,2019-04,69.41
15-04-2019,69.38,2019-04,69.41
16-04-2019,69.51,2019-04,69.41
17-04-2019,69.43,2019-04,69.41
18-04-2019,69.42,2019-04,69.41
19-04-2019,69.37,2019-04,69.41
22-04-2019,69.64,2019-04,69.41
23-04-2019,69.78,2019-04,69.41
24-04-2019,69.91,2019-04,69.41
25-04-2019,70.19,2019-04,69.41
26-04-2019,69.93,2019-04,69.41
29-04-2019,69.8,2019-04,69.41
30-04-2019,69.64,2019-04,69.41
01-05-2019,69.52,2019-05,69.78
02-05-2019,69.4,2019-05,69.78
03-05-2019,69.08,2019-05,69.78
06-05-2019,69.4,2019-05,69.78
07-05-2019,69.62,2019-05,69.78
08-05-2019,69.73,2019-05,69.78
09-05-2019,70.21,2019-05,69.78
10-05-2019,70.02,2019-05,69.78
13-05-2019,70.62,2019-05,69.78
14-05-2019,70.3,2019-05,69.78
15-05-2019,70.22,2019-05,69.78
16-05-2019,70.08,2019-05,69.78
17-05-2019,70.28,2019-05,69.78
20-05-2019,69.59,2019-05,69.78
21-05-2019,69.61,2019-05,69.78
22-05-2019,69.71,2019-05,69.78
23-05-2019,69.66,2019-05,69.78
24-05-2019,69.37,2019-05,69.78
27-05-2019,,2019-05,69.78
28-05-2019,69.56,2019-05,69.78
29-05-2019,69.8,2019-05,69.78
30-05-2019,69.81,2019-05,69.78
31-05-2019,69.63,2019-05,69.78
03-06-2019,69.15,2019-06,69.39
04-06-2019,69.28,2019-06,69.39
05-06-2019,69.41,2019-06,69.39
06-06-2019,69.21,2019-06,69.39
07-06-2019,69.32,2019-06,69.39
10-06-2019,69.49,2019-06,69.39
11-06-2019,69.42,2019-06,69.39
12-06-2019,69.35,2019-06,69.39
13-06-2019,69.53,2019-06,69.39
14-06-2019,69.81,2019-06,69.39
17-06-2019,69.83,2019-06,69.39
18-06-2019,69.6,2019-06,69.39
19-06-2019,69.64,2019-06,69.39
20-06-2019,69.44,2019-06,69.39
21-06-2019,69.59,2019-06,69.39
24-06-2019,69.32,2019-06,69.39
25-06-2019,69.26,2019-06,69.39
26-06-2019,69.18,2019-06,69.39
27-06-2019,69.01,2019-06,69.39
28-06-2019,68.92,2019-06,69.39
01-07-2019,68.87,2019-07,68.74
02-07-2019,68.87,2019-07,68.74
03-07-2019,68.79,2019-07,68.74
04-07-2019,,2019-07,68.74
05-07-2019,68.48,2019-07,68.74
08-07-2019,68.55,2019-07,68.74
09-07-2019,68.54,2019-07,68.74
10-07-2019,68.4,2019-07,68.74
11-07-2019,68.4,2019-07,68.74
12-07-2019,68.57,2019-07,68.74
15-07-2019,68.52,2019-07,68.74
16-07-2019,68.66,2019-07,68.74
17-07-2019,68.84,2019-07,68.74
18-07-2019,68.85,2019-07,68.74
19-07-2019,68.82,2019-07,68.74
22-07-2019,68.89,2019-07,68.74
23-07-2019,68.99,2019-07,68.74
24-07-2019,68.94,2019-07,68.74
25-07-2019,69.03,2019-07,68.74
26-07-2019,68.89,2019-07,68.74
29-07-2019,68.73,2019-07,68.74
30-07-2019,68.82,2019-07,68.74
31-07-2019,68.81,2019-07,68.74
01-08-2019,69,2019-08,71.19
02-08-2019,69.65,2019-08,71.19
05-08-2019,70.8,2019-08,71.19
06-08-2019,70.9,2019-08,71.19
07-08-2019,71.18,2019-08,71.19
08-08-2019,70.62,2019-08,71.19
09-08-2019,70.91,2019-08,71.19
12-08-2019,71.27,2019-08,71.19
13-08-2019,71.41,2019-08,71.19
14-08-2019,71.27,2019-08,71.19
15-08-2019,71.79,2019-08,71.19
16-08-2019,71.15,2019-08,71.19
19-08-2019,71.44,2019-08,71.19
20-08-2019,71.54,2019-08,71.19
21-08-2019,71.43,2019-08,71.19
22-08-2019,71.9,2019-08,71.19
23-08-2019,71.49,2019-08,71.19
26-08-2019,72.02,2019-08,71.19
27-08-2019,71.52,2019-08,71.19
28-08-2019,71.75,2019-08,71.19
29-08-2019,71.67,2019-08,71.19
30-08-2019,71.45,2019-08,71.19
02-09-2019,,2019-09,71.31
03-09-2019,72.2,2019-09,71.31
04-09-2019,72.11,2019-09,71.31
05-09-2019,71.84,2019-09,71.31
06-09-2019,71.68,2019-09,71.31
09-09-2019,71.66,2019-09,71.31
10-09-2019,71.89,2019-09,71.31
11-09-2019,71.62,2019-09,71.31
12-09-2019,70.91,2019-09,71.31
13-09-2019,71,2019-09,71.31
16-09-2019,71.53,2019-09,71.31
17-09-2019,71.47,2019-09,71.31
18-09-2019,71.16,2019-09,71.31
19-09-2019,71.31,2019-09,71.31
20-09-2019,71.05,2019-09,71.31
23-09-2019,70.79,2019-09,71.31
24-09-2019,70.94,2019-09,71.31
25-09-2019,71,2019-09,71.31
26-09-2019,70.93,2019-09,71.31
27-09-2019,70.49,2019-09,71.31
30-09-2019,70.64,2019-09,71.31
01-10-2019,71.11,2019-10,71.01
02-10-2019,71.17,2019-10,71.01
03-10-2019,71.03,2019-10,71.01
04-10-2019,70.86,2019-10,71.01
07-10-2019,70.97,2019-10,71.01
08-10-2019,71.21,2019-10,71.01
09-10-2019,71.09,2019-10,71.01
10-10-2019,70.98,2019-10,71.01
11-10-2019,70.91,2019-10,71.01
14-10-2019,,2019-10,71.01
15-10-2019,71.48,2019-10,71.01
16-10-2019,71.37,2019-10,71.01
